pfi,hospital_name,county,region,unit_name,unit_description,day_rn_count,day_rn_hours_per_pt,day_avg_patients,day_rn_pts_per_nurse,evening_rn_count,evening_rn_hours_per_pt,evening_avg_patients,evening_rn_pts_per_nurse,night_rn_count,night_rn_hours_per_pt,night_avg_patients,night_rn_pts_per_nurse
0181,Vassar Brothers Medical Center,Dutchess,Metropolitan Area Regional Office,Emergency Department,"The Emergency Department has 64 single occupancy
rooms including three trauma bays.",8,1.28,50,6.25,16,1.6,80,5,8,2.13,30,3.75
0181,Vassar Brothers Medical Center,Dutchess,Metropolitan Area Regional Office,Intensive Care,2 South is a 30-bed intensive care unit,16,4.75,27,1.69,,,,,,,,
0181,Vassar Brothers Medical Center,Dutchess,Metropolitan Area Regional Office,Medical/Surgical,"4 North is a 35-bed medical/surgical Nephrology Care
Unit",7,1.65,34,4.86,7,1.65,34,4.86,7,1.65,34,4.86
0181,Vassar Brothers Medical Center,Dutchess,Metropolitan Area Regional Office,Medical/Surgical,5 North is a 36-bed medical/surgical cardiac unit,7,1.65,34,4.86,7,1.65,34,4.86,7,1.65,34,4.86
0181,Vassar Brothers Medical Center,Dutchess,Metropolitan Area Regional Office,Medical/Surgical,6 North is a 36-bed medical surgical unit,6,1.41,34,5.7,6,1.41,34,5.7,6,1.41,34,5.7
0181,Vassar Brothers Medical Center,Dutchess,Metropolitan Area Regional Office,Medical/Surgical,"6 South is a 30-bed medical/surgical neuroscience
care unit",6,1.71,28,4.7,6,1.71,28,4.7,6,1.71,28,4.7
0181,Vassar Brothers Medical Center,Dutchess,Metropolitan Area Regional Office,Medical/Surgical,7 North is a 36-bed medical surgical unit,7,2.33,34,4.86,7,2.33,34,4.86,7,2.33,34,4.86
0181,Vassar Brothers Medical Center,Dutchess,Metropolitan Area Regional Office,Medical/Surgical,7 South is a 30-bed medical/surgical oncology unit,6,1.72,28,4.7,6,1.72,28,4.7,6,1.72,28,4.7
0181,Vassar Brothers Medical Center,Dutchess,Metropolitan Area Regional Office,Intensive Care,2 South is a 30-bed Intensive Care Unit,,,,,16,4.75,27,1.69,16,4.75,27,1.69
0192,Northern Dutchess Hospital,Dutchess,Metropolitan Area Regional Office,Emergency Department,"ED- 16 bed hospital based suite, open 24 hours/day,
unscheduled emergency care including stroke",7,8,35,4,7,8,23,5,2,8,17,5
0192,Northern Dutchess Hospital,Dutchess,Metropolitan Area Regional Office,Intensive Care,ICU,2,8,4,2,,,,,,,,
0192,Northern Dutchess Hospital,Dutchess,Metropolitan Area Regional Office,Medical/Surgical,Medical Surgical Sosnoff Unit,8,8,35,5.5,,,,,,,,
0192,Northern Dutchess Hospital,Dutchess,Metropolitan Area Regional Office,Medical/Surgical,Medical Surgical South,2,8,10,6,2,8,10,5,2,8,10,5
0192,Northern Dutchess Hospital,Dutchess,Metropolitan Area Regional Office,Critical Care,ICU,,,,,2,8,4,2,2,8,4,2
0192,Northern Dutchess Hospital,Dutchess,Metropolitan Area Regional Office,Medical/Surgical,Medical Surgical Sosnoff,,,,,8,8,35,5,8,8,35,5
0208,John R. Oishei Children's Hospital,Erie,Western Regional Office,Emergency Department,Emergency,9,1.53,47,5.22,12,1.66,58,4.83,7.5,3.16,19,2.53
0208,John R. Oishei Children's Hospital,Erie,Western Regional Office,Intensive Care,Pediatric Intensive Care,7,4,14,2,,,,,,,,
0208,John R. Oishei Children's Hospital,Erie,Western Regional Office,Intensive Care,Pediatric Intensive Care Unit,,,,,7,4,14,2,7,4,14,2
0210,Erie County Medical Center,Erie,Western Regional Office,Critical Care,MICU North located on the 12th floor,7,5.1,11,2,,,,,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Critical Care,MICU SOUTH located 12th floor,6,4.4,11,2,,,,,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Critical Care,TRAUMA INTENSIVE CARE located on the 1st floor,12,6.4,18,2,,,,,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Emergency Department,Medical / Trauma Emergency Department,18.75,3,49,4,,,,,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,10 North Med Surg Unit,7,2.54,22,4,6.5,2.36,22,4,6,2.2,22,4
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,12z2 Med Surg Unit,6,3,16,4,,,,,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,6 North Med Surg/ Orthopedic unit,7.5,2.7,22,4,,,,,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,6 zone 2 Med Surg/ palliative care,4.5,2.3,16,5,,,,,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,6z1 Surgical Unit on 6th floor,8,3.6,18,4,,,,,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,7 zone 1 medical/ surgical unit on 7 th floor,6,2.4,20,5,,,,,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,7 zone 4 Medical Surgical,6,2.4,20,4,,,,,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,7z2 Surgical unit on 7th floor,7,2.8,20,3,,,,,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,7zone 3 Medical unit on 7th floor,4,2.1,15,5,,,,,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,8 z 2 Med/ Surg Unit,6.5,2.9,18,4,,,,,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,8 zone 3 Med/Surg Surge Unit,5,2.2,18,4,,,,,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,8z1 Med Surg,5,2.2,18,4,5,2.2,18,4,5,2.2,18,4
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,"9z2 Forensic Unit on 9th floor with Department of
Corrections on site.",3,1.3,12,4,,,,,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Critical Care,MICU North,,,,,8,5.8,11,2,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Critical Care,MICU SOUTH,,,,,7,5.1,11,2,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Critical Care,TRAUMA INTENSIVE CARE,,,,,9,4,18,2,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Emergency Department,Medical/ Trauma Emergency Department,,,,,20,2.9,54,4,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,12z2 Med Surg,,,,,3,1.5,16,4,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,6 North Med Surg/ orthopedic,,,,,6,2.2,22,4,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,6 zone 2 Med Surg/ pallative care,,,,,4,2,16,5,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,6z1 Med surg,,,,,6,2.6,18,4,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,7 zone 1 medical surgical,,,,,5,1.6,20,5,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,7 zone 3,,,,,3,1.6,15,5,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,7 zone 4 Med Surg,,,,,5,2.4,20,4,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,7z2 Meg Surg post TICU,,,,,7,2.8,20,3,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,8z2 Med Surg Unit,,,,,6.5,2.9,18,4,6,2.7,18,4
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,8z3 Med/Surg Surge Unit,,,,,5,2.2,18,4,,,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,9z2 Forensic unit,,,,,3,1.3,12,4,3,1.3,12,4
0210,Erie County Medical Center,Erie,Western Regional Office,Critical Care,MICU NORTH,,,,,,,,,7,5.1,11,2
0210,Erie County Medical Center,Erie,Western Regional Office,Critical Care,MICU South,,,,,,,,,7,5.1,11,2
0210,Erie County Medical Center,Erie,Western Regional Office,Critical Care,Trauma Intensive Care Unit,,,,,,,,,15,6.7,18,2
0210,Erie County Medical Center,Erie,Western Regional Office,Emergency Department,Medical/ Trauma Emergency,,,,,,,,,16.5,2.7,49,4
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,12zone 2 Med Surg Unit,,,,,,,,,4,2,16,4
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,6 North Surgical/ orthopedic,,,,,,,,,6,2.2,22,4
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,6 zone 2 Med Surg palliative care,,,,,,,,,4,2,16,5
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,6zone 1 surgical unit,,,,,,,,,5,2.2,18,4
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,7 zone 3 Med surg,,,,,,,,,3,1.6,15,5
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,7 zone 4 med surg,,,,,,,,,6,2.4,20,4
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,7z1 med surg,,,,,,,,,4,1.6,20,5
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,7z2 Meg Surg,,,,,,,,,6,2.4,20,3
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,8 z 3 Med/Surg Surge Unit,,,,,,,,,5,2.2,18,4
0213,Mercy Hospital of Buffalo,Erie,Western Regional Office,Critical Care,CVICU-Cardiovascular Intensive Care Unit,6,48,6.13,1.02,6,7.3,6.13,1.02,6,7.3,6.13,1.02
0213,Mercy Hospital of Buffalo,Erie,Western Regional Office,Emergency Department,Emergency Department,13,2.7,35,4,14,2.23,47,4,13,2.78,35,4
0213,Mercy Hospital of Buffalo,Erie,Western Regional Office,Intensive Care,ICU-Intensive Care Unit,12,4.5,20,1.68,12,4.5,20,1.67,12,4.5,20.01,1.67
0213,Mercy Hospital of Buffalo,Erie,Western Regional Office,Medical/Surgical,6 West,5,1.91,19.6,3.92,4.5,1.72,19.62,4.36,4,1.53,19.62,4.9
0213,Mercy Hospital of Buffalo,Erie,Western Regional Office,Medical/Surgical,7 East,4,1.97,15.22,3.8,,,,,,,,
0216,Roswell Park Cancer Institute,Erie,Western Regional Office,Critical Care,Intensive Care Unit (ICU),5.05,4,8.11,2,5.05,4,8.11,2,5.05,4,8.11,2
0216,Roswell Park Cancer Institute,Erie,Western Regional Office,Medical/Surgical,Inpatient Medical Surgical Oncology,3.86,2,11.45,4,3.86,2,11.45,4,3.39,1.6,11.45,5
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Critical Care,ICU,5,40,10,2,5,40,10,2,5,40,10,2
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Critical Care,NICU,12,96,24,2,12,96,24,2,12,96,24,2
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Emergency Department,ED- care for patients needing emergent attention,6,31,24,4,,,,,,,,
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,3 NORTH - Medical and surgical patients,4,32,20,5,,,,,,,,
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,"3 SOUTH - telemetry- stroke, TIA , cardiac diagnosis",7,56,28,4,,,,,,,,
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,3 WEST - post op patients and some medical patients,6,48,30,5,,,,,,,,
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,"4 SOUTH - medical/surgical patients, Chest tubes,
chronic vents",5,40,25,5,,,,,,,,
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Emergency Department,ED - care to patients needing emergent care,,,,,10,52,47,4,,,,
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,3 NORTH - Medical/Surgical patients,,,,,4,32,20,5,,,,
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,3 SOUTH - telemetry- Stroke- TIA,,,,,6.5,52,28,4.66,,,,
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,3 WEST- post-op and medical patients,,,,,6,48,30,5,6,48,30,5
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,"4 SOUTH- medical/Surgical patients - Chest tubes-
Chronic Vents",,,,,5,40,25,5,,,,
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Emergency Department,ED- care for patients needing emergent care,,,,,,,,,7,52,24,4
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,3 NORTH- Medical and surgical patients,,,,,,,,,4,32,20,5
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,"3 SOUTH- telemetry- stroke- TIA- cardiac diagnosis-
medical patients",,,,,,,,,6,48,28,4.66
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,"4 SOUTH- medical/surgical patients, chest tubes and
chronic Vents",,,,,,,,,5,40,25,5
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Emergency Department,"Level 1 Trauma Center AMC over 100,000 visits",18,1.44,100.06,5.56,26,2.08,100.06,3.85,22,1.76,100.06,4.55
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Intensive Care,"CICU (Cardiac Intensive Care Unit) is a 10 bed
cardiac ICU on Level 5",4,4.96,6.45,1.61,4,4.96,6.45,1.61,4,4.96,6.45,1.61
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Intensive Care,"CTICU 7W1 (Cardiothoracic Intensive Care Unit) a 10
bed ICU that specializes in post op cardiac surg",4,4.62,6.93,1.73,4,6.93,4.62,1.16,4,4.62,6.93,1.73
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Intensive Care,"Medical Intensive Care Unit 17 South is a 20 bed unit
specializing in medical ICU patients",9,4.09,17.62,1.96,9,4.09,17.62,1.96,9,4.09,17.62,1.96
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Intensive Care,"Neuro Intensive Care Unit 8W1 is a 14 bed ICU
specializing in neurology and neurosurgery",6,4.09,11.75,1.96,6,4.09,11.75,1.96,6,4.09,11.75,1.96
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Intensive Care,"Pediatric Intensive Care Unit (PICU) on 6 West 1 is a
10 bed pediatric ICU",3,4.23,5.68,1.89,3,4.23,5.68,1.89,3,4.23,5.68,1.89
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Intensive Care,"Surgical Intensive Care Unit 9W1 is a 21 bed unit
specializing in surgical and trauma ICU patients",8,4.13,15.51,1.94,8,4.13,15.51,1.94,8,4.13,15.51,1.94
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,11 North Med Telemetry is a 30 bed medicine unit,5,1.63,24.49,4.9,5,1.63,24.49,4.9,5,1.63,24.49,4.9
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,12 South Med Telemetry is a 29 bed medicine unit,6,1.72,27.91,4.65,6,1.72,27.91,4.65,6,1.72,27.91,4.65
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,15 North Medicine is a 30 bed med tele unit,5,1.71,28,4.67,6,1.71,28,4.67,5,1.71,28,4.67
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,15 South Medicine is a 30 bed med tele unit,6,1.72,27.96,4.66,6,1.72,27.96,4.66,6,1.72,27.96,4.66
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,"16 North Medicine is a 29 bed medicine telemetry unit
with a nephrology focus",5,1.71,28.15,4.69,6,1.71,28.15,4.69,5,1.71,28.15,4.69
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,"18 North is a 30 bed med surg telemetry unit that
cares for observation patients",6,1.69,28.32,4.72,6,1.69,28.32,4.72,6,1.69,28.32,4.72
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,"9 North Surgical Acute is a post surgical 17 bed unit
that specializes in bariatric care",4,2.1,11.43,3.81,3,2.1,11.43,3.81,3,2.1,11.43,3.81
0267,Kenmore Mercy Hospital,Erie,,Intensive Care,"ICU Intensive Care Unit.
This unit is located on the
3rd floor.",,,,,,,,,4,32,8,
0267,Kenmore Mercy Hospital,Erie,,Medical/Surgical,"2 West Medical Surgical.
This unit is on the 2nd floor.",,,,,,,,,5,40,25,
0267,Kenmore Mercy Hospital,Erie,,Medical/Surgical,"2 East Medical/Surgical.
This unit is on the 2nd floor.",,,,,,,,,6,48,25,
0267,Kenmore Mercy Hospital,Erie,,Emergency Department,"The Emergency Department
is a 25 bed unit which
includes the FAST track area
located on the 1st floor",,,,,,,,,6.5,52,20,
0280,Bertrand Chaffee Hospital,Erie,Western Regional Office,Emergency Department,"Emergency Department. 7 bed, 24 hours Staffed ED
serves approximately 11000 pts/yr",2.5,3,10,3,,,,,,,,
0280,Bertrand Chaffee Hospital,Erie,Western Regional Office,Medical/Surgical,Medical/Surgical Unit,2,1.5,8,5,,,,,,,,
0280,Bertrand Chaffee Hospital,Erie,Western Regional Office,Emergency Department,"24 hour ED department- 7 beds, sees 11000 pt/year",,,,,3,3,10,3,,,,
0280,Bertrand Chaffee Hospital,Erie,Western Regional Office,Medical/Surgical,medical/ surgical unit,,,,,2,1.5,8,5,2,1.5,8,5
0280,Bertrand Chaffee Hospital,Erie,Western Regional Office,Emergency Department,"Emergency Department 7 bed, staffed 24 hours,
11000 pts/yr",,,,,,,,,2,3,10,3
0303,The University of Vermont Health Network - Elizabethtown Community Hospital,Essex,Capital District Regional Office,Emergency Department,6 bed 6 room ED,2,16,16,8,,,,,,,,
0303,The University of Vermont Health Network - Elizabethtown Community Hospital,Essex,Capital District Regional Office,Medical/Surgical,"Inpatient Patient Care Unit- Acute and Swing bed
patients",5,28,22,5.5,,,,,,,,
0303,The University of Vermont Health Network - Elizabethtown Community Hospital,Essex,Capital District Regional Office,Emergency Department,Same as above for day shift,,,,,2,20,16,6,,,,
0303,The University of Vermont Health Network - Elizabethtown Community Hospital,Essex,Capital District Regional Office,Medical/Surgical,"Inpatient Patient Care Unit- Acute and swing bed
patients",,,,,3.5,24,22,6,,,,
0303,The University of Vermont Health Network - Elizabethtown Community Hospital,Essex,Capital District Regional Office,Emergency Department,Same as above,,,,,,,,,2,16,6,4
0303,The University of Vermont Health Network - Elizabethtown Community Hospital,Essex,Capital District Regional Office,Medical/Surgical,Inpatient Unit Patient Care Unit,,,,,,,,,4.5,28,22,6
0309,The University of Vermont Health Network - Elizabethtown Community Hospital ML,Essex,Capital District Regional Office,Emergency Department,"6 bed- 5 room ED- outpatient campus with ancillary
services.",2.5,20,12,3,,,,,,,,
0309,The University of Vermont Health Network - Elizabethtown Community Hospital ML,Essex,Capital District Regional Office,Emergency Department,Same as above,,,,,2.5,20,14,4,,,,
0309,The University of Vermont Health Network - Elizabethtown Community Hospital ML,Essex,Capital District Regional Office,Emergency Department,Same as Day Shift,,,,,,,,,2,16,4,2
0324,Adirondack Medical Center - Saranac Lake Site,Franklin,Capital District Regional Office,Emergency Department,"Evaluates and treats typical ED patients. Located on
the second floor of the Saranac Lake campus.",2.5,1.2,20,10,3,1.4,16,8,2,2,5,5
0324,Adirondack Medical Center - Saranac Lake Site,Franklin,Capital District Regional Office,Intensive Care,"ICU-8 bed ICU for cardiac, resp. and surgical pt's
requiring intensive care. 2nd floor of hospital",2,4,4,2,,,,,,,,
0324,Adirondack Medical Center - Saranac Lake Site,Franklin,Capital District Regional Office,Medical/Surgical,"Med/Surg 2-Typical community hospital level Med/surg
patients",3,1.6,15,5,,,,,,,,
0324,Adirondack Medical Center - Saranac Lake Site,Franklin,Capital District Regional Office,Medical/Surgical,"Med/Surg 3-Typical care for community level hospital
Med/surg patient. 3rd floor of hospital",4,1.6,20,5,4,1.6,20,5,,,,
