pfi,hospital_name,county,region,unit_name,unit_description,day_LPN_count,day_LPN_hours_per_pt,evening_LPN_count,evening_LPN_hours_per_pt,night_LPN_count,night_LPN_hours_per_pt
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,6z1 Med surg,,,0,0,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,7 zone 1 medical surgical,,,0,0,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,7 zone 3,,,1,0.5,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,7 zone 4 Med Surg,,,1,0.4,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,7z2 Meg Surg post TICU,,,0,0,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,8z2 Med Surg Unit,,,1,0.44,1,0.44
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,8z3 Med/Surg Surge Unit,,,0,0,,
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,9z2 Forensic unit,,,0.5,0.22,0,0
0210,Erie County Medical Center,Erie,Western Regional Office,Critical Care,MICU NORTH,,,,,0,0
0210,Erie County Medical Center,Erie,Western Regional Office,Critical Care,MICU South,,,,,0,0
0210,Erie County Medical Center,Erie,Western Regional Office,Critical Care,Trauma Intensive Care Unit,,,,,0,0
0210,Erie County Medical Center,Erie,Western Regional Office,Emergency Department,Medical/ Trauma Emergency,,,,,2,0.5
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,12zone 2 Med Surg Unit,,,,,0,0
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,6 North Surgical/ orthopedic,,,,,1,0.36
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,6 zone 2 Med Surg palliative care,,,,,0,0
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,6zone 1 surgical unit,,,,,0,0
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,7 zone 3 Med surg,,,,,0,0
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,7 zone 4 med surg,,,,,1,0.4
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,7z1 med surg,,,,,0,0
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,7z2 Meg Surg,,,,,0,0
0210,Erie County Medical Center,Erie,Western Regional Office,Medical/Surgical,8 z 3 Med/Surg Surge Unit,,,,,0,0
0213,Mercy Hospital of Buffalo,Erie,Western Regional Office,Critical Care,CVICU-Cardiovascular Intensive Care Unit,0,0,0,0,0,0
0213,Mercy Hospital of Buffalo,Erie,Western Regional Office,Emergency Department,Emergency Department,0,0,0,0,0,0
0213,Mercy Hospital of Buffalo,Erie,Western Regional Office,Intensive Care,ICU-Intensive Care Unit,0,0,0,0,0,0
0213,Mercy Hospital of Buffalo,Erie,Western Regional Office,Medical/Surgical,6 West,0,0,0,0,0,0
0213,Mercy Hospital of Buffalo,Erie,Western Regional Office,Medical/Surgical,7 East,0,0,,,,
0216,Roswell Park Cancer Institute,Erie,Western Regional Office,Critical Care,Intensive Care Unit (ICU),0,0,0,0,0,0
0216,Roswell Park Cancer Institute,Erie,Western Regional Office,Medical/Surgical,Inpatient Medical Surgical Oncology,0,0,0,0,0,0
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Critical Care,ICU,0,0,0,0,0,0
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Critical Care,NICU,0,0,0,0,0,0
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Emergency Department,ED- care for patients needing emergent attention,0,0,,,,
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,3 NORTH - Medical and surgical patients,0,0,,,,
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,"3 SOUTH - telemetry- stroke, TIA , cardiac diagnosis",0,0,,,,
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,3 WEST - post op patients and some medical patients,0,0,,,,
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,"4 SOUTH - medical/surgical patients, Chest tubes,
chronic vents",0,0,,,,
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Emergency Department,ED - care to patients needing emergent care,,,0,0,,
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,3 NORTH - Medical/Surgical patients,,,0,0,,
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,3 SOUTH - telemetry- Stroke- TIA,,,0,0,,
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,3 WEST- post-op and medical patients,,,0,0,0,0
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,"4 SOUTH- medical/Surgical patients - Chest tubes-
Chronic Vents",,,0,0,,
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Emergency Department,ED- care for patients needing emergent care,,,,,0,0
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,3 NORTH- Medical and surgical patients,,,,,0,0
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,"3 SOUTH- telemetry- stroke- TIA- cardiac diagnosis-
medical patients",,,,,0,0
0218,Sisters Of Charity Hospital,Erie,Western Regional Office,Medical/Surgical,"4 SOUTH- medical/surgical patients, chest tubes and
chronic Vents",,,,,0,0
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Emergency Department,"Level 1 Trauma Center AMC over 100,000 visits",1,8,4,32,2,16
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Intensive Care,"CICU (Cardiac Intensive Care Unit) is a 10 bed
cardiac ICU on Level 5",0,0,0,0,0,0
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Intensive Care,"CTICU 7W1 (Cardiothoracic Intensive Care Unit) a 10
bed ICU that specializes in post op cardiac surg",0,0,0,0,0,0
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Intensive Care,"Medical Intensive Care Unit 17 South is a 20 bed unit
specializing in medical ICU patients",0,0,0,0,0,0
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Intensive Care,"Neuro Intensive Care Unit 8W1 is a 14 bed ICU
specializing in neurology and neurosurgery",0,0,0,0,0,0
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Intensive Care,"Pediatric Intensive Care Unit (PICU) on 6 West 1 is a
10 bed pediatric ICU",0,0,0,0,0,0
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Intensive Care,"Surgical Intensive Care Unit 9W1 is a 21 bed unit
specializing in surgical and trauma ICU patients",0,0,0,0,0,0
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,11 North Med Telemetry is a 30 bed medicine unit,0,0,0,0,0,0
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,12 South Med Telemetry is a 29 bed medicine unit,0,0,0,0,0,0
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,15 North Medicine is a 30 bed med tele unit,0,0,0,0,0,0
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,15 South Medicine is a 30 bed med tele unit,0,0,0,0,0,0
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,"16 North Medicine is a 29 bed medicine telemetry unit
with a nephrology focus",0,0,0,0,0,0
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,"18 North is a 30 bed med surg telemetry unit that
cares for observation patients",0,0,0,0,0,0
0245,Stony Brook University Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,"9 North Surgical Acute is a post surgical 17 bed unit
that specializes in bariatric care",0,0,0,0,0,0
0280,Bertrand Chaffee Hospital,Erie,Western Regional Office,Emergency Department,"Emergency Department. 7 bed, 24 hours Staffed ED
serves approximately 11000 pts/yr",1,1,,,,
0280,Bertrand Chaffee Hospital,Erie,Western Regional Office,Medical/Surgical,Medical/Surgical Unit,0,0,,,,
0280,Bertrand Chaffee Hospital,Erie,Western Regional Office,Emergency Department,"24 hour ED department- 7 beds, sees 11000 pt/year",,,1,1,,
0280,Bertrand Chaffee Hospital,Erie,Western Regional Office,Medical/Surgical,medical/ surgical unit,,,0,0,0,0
0280,Bertrand Chaffee Hospital,Erie,Western Regional Office,Emergency Department,"Emergency Department 7 bed, staffed 24 hours,
11000 pts/yr",,,,,1,2
0303,The University of Vermont Health Network - Elizabethtown Community Hospital,Essex,Capital District Regional Office,Emergency Department,6 bed 6 room ED,0,0,,,,
0303,The University of Vermont Health Network - Elizabethtown Community Hospital,Essex,Capital District Regional Office,Medical/Surgical,"Inpatient Patient Care Unit- Acute and Swing bed
patients",0.5,4,,,,
0303,The University of Vermont Health Network - Elizabethtown Community Hospital,Essex,Capital District Regional Office,Emergency Department,Same as above for day shift,,,0,0,,
0303,The University of Vermont Health Network - Elizabethtown Community Hospital,Essex,Capital District Regional Office,Medical/Surgical,"Inpatient Patient Care Unit- Acute and swing bed
patients",,,1,6.5,,
0303,The University of Vermont Health Network - Elizabethtown Community Hospital,Essex,Capital District Regional Office,Emergency Department,Same as above,,,,,0,0
0303,The University of Vermont Health Network - Elizabethtown Community Hospital,Essex,Capital District Regional Office,Medical/Surgical,Inpatient Unit Patient Care Unit,,,,,0,0
0309,The University of Vermont Health Network - Elizabethtown Community Hospital ML,Essex,Capital District Regional Office,Emergency Department,"6 bed- 5 room ED- outpatient campus with ancillary
services.",0,0,,,,
0309,The University of Vermont Health Network - Elizabethtown Community Hospital ML,Essex,Capital District Regional Office,Emergency Department,Same as above,,,0,0,,
0309,The University of Vermont Health Network - Elizabethtown Community Hospital ML,Essex,Capital District Regional Office,Emergency Department,Same as Day Shift,,,,,0,0
0324,Adirondack Medical Center - Saranac Lake Site,Franklin,Capital District Regional Office,Emergency Department,"Evaluates and treats typical ED patients. Located on
the second floor of the Saranac Lake campus.",0,0,0,0,0,0
0324,Adirondack Medical Center - Saranac Lake Site,Franklin,Capital District Regional Office,Intensive Care,"ICU-8 bed ICU for cardiac, resp. and surgical pt's
requiring intensive care. 2nd floor of hospital",0,0,,,,
0324,Adirondack Medical Center - Saranac Lake Site,Franklin,Capital District Regional Office,Medical/Surgical,"Med/Surg 2-Typical community hospital level Med/surg
patients",0,0,,,,
0324,Adirondack Medical Center - Saranac Lake Site,Franklin,Capital District Regional Office,Medical/Surgical,"Med/Surg 3-Typical care for community level hospital
Med/surg patient. 3rd floor of hospital",0,0,0,0,,
0324,Adirondack Medical Center - Saranac Lake Site,Franklin,Capital District Regional Office,Intensive Care,"ICU-8 bed ICU for cardiac, resp. and surgical pt's
requiring intensive care. 2nd floor of hospital.",,,0,0,,
0324,Adirondack Medical Center - Saranac Lake Site,Franklin,Capital District Regional Office,Medical/Surgical,"Med/Surg 2-Typical community hospital level
Med/Surg patients (largely ortho and bari post-ops)",,,0,0,,
0324,Adirondack Medical Center - Saranac Lake Site,Franklin,Capital District Regional Office,Intensive Care,"ICU-8 bed ICU for cardiac, resp, and surgical patients
requiring community level intensive care. 2nd floor.",,,,,0,0
0324,Adirondack Medical Center - Saranac Lake Site,Franklin,Capital District Regional Office,Medical/Surgical,"Med/Surg 2-Typical community level Med/Surg
patients",,,,,0,0
0324,Adirondack Medical Center - Saranac Lake Site,Franklin,Capital District Regional Office,Medical/Surgical,"Med/Surg 3-Typical care for community level
med/Surg patients. 3rd floor of hospital.",,,,,0,0
0330,Nathan Littauer Hospital,Fulton,Capital District Regional Office,Emergency Department,Emergency Care Center,0,0,0,0,0,0
0330,Nathan Littauer Hospital,Fulton,Capital District Regional Office,Intensive Care,Special Care Unit (SCU),0,0,0,0,,
0330,Nathan Littauer Hospital,Fulton,Capital District Regional Office,Medical/Surgical,3 West,0,0,0,0,0,0
0330,Nathan Littauer Hospital,Fulton,Capital District Regional Office,Intensive Care,Special Care Unit ( SCU),,,,,0,0
0339,United Memorial Medical Center North Street Campus,Genesee,Western Regional Office,Emergency Department,Emergency department,0,0,,,,
0339,United Memorial Medical Center North Street Campus,Genesee,Western Regional Office,Intensive Care,Intensive Care Unit (ICU) - medical and surgical,1,1.86,,,,
0339,United Memorial Medical Center North Street Campus,Genesee,Western Regional Office,Medical/Surgical,Joint Center-Orthopedics/Medical/Surgical/Telemetry,3,1.37,,,3,1.37
0339,United Memorial Medical Center North Street Campus,Genesee,Western Regional Office,Medical/Surgical,"Marian Ransom Medical
Unity-Medical/Surgical/Telemetry",4,1.26,,,,
0339,United Memorial Medical Center North Street Campus,Genesee,Western Regional Office,Emergency Department,Emergency Department,,,0,0,0,0
0339,United Memorial Medical Center North Street Campus,Genesee,Western Regional Office,Intensive Care,Intensive Care Unity (ICU) - Medical and Surgical,,,1,1.86,1,1.86
0339,United Memorial Medical Center North Street Campus,Genesee,Western Regional Office,Medical/Surgical,Joint Center - Orthopedics/Medical/Surgical/Telemetry,,,3,1.37,,
0339,United Memorial Medical Center North Street Campus,Genesee,Western Regional Office,Medical/Surgical,"Marian Ransom Medical
Unity - Medical/Surgical/Telemetry",,,4,1.26,4,1.26
0362,Little Falls Hospital,Herkimer,Central Regional Office,Emergency Department,"CAH 15 bed ED. Located on first floor. CT scan/xray
24 hrs daily.",0,0,0,0,0,0
0362,Little Falls Hospital,Herkimer,Central Regional Office,Emergency Department,"CAH- 15 bed ED located on 1st floor- CT scan/xray
24 hours a day",0,0,,,,
0362,Little Falls Hospital,Herkimer,Central Regional Office,Medical/Surgical,"3 East 24 bed CAH Rapid Response Team RT
Administrative Supervisors Registration",2,6,,,,
0362,Little Falls Hospital,Herkimer,Central Regional Office,Medical/Surgical,3 East Medical Surgical Unit,2,6,2,4.5,2,5
0362,Little Falls Hospital,Herkimer,Central Regional Office,Emergency Department,"CAH 15 bed ED located on 1st floor CT scan/Xray 24
hours daily",,,0,0,0,0
0362,Little Falls Hospital,Herkimer,Central Regional Office,Medical/Surgical,3 East 24 bed CAH,,,2,4.5,,
0362,Little Falls Hospital,Herkimer,Central Regional Office,Medical/Surgical,24 bed CAH,,,,,0,0
0367,Samaritan Medical Center,Jefferson,Central Regional Office,Emergency Department,Emergency Department,0,0,0,0,0,0
0367,Samaritan Medical Center,Jefferson,Central Regional Office,Intensive Care,ICU,0,0,,,,
0367,Samaritan Medical Center,Jefferson,Central Regional Office,Medical/Surgical,4 Pavilion,0,0,,,,
0367,Samaritan Medical Center,Jefferson,Central Regional Office,Medical/Surgical,5 Pratt,0,0,,,,
0367,Samaritan Medical Center,Jefferson,Central Regional Office,Intensive Care,ICU - Intensive Care Unit,,,0,0,0,0
0367,Samaritan Medical Center,Jefferson,Central Regional Office,Medical/Surgical,4 Pavilion (Med/Surg),,,0,0,,
0367,Samaritan Medical Center,Jefferson,Central Regional Office,Medical/Surgical,5 PRATT - Med/Surg,,,0,0,0,0
0367,Samaritan Medical Center,Jefferson,Central Regional Office,Medical/Surgical,4 Pavilion - Med/Surg,,,,,0,0
0377,"River Hospital, Inc.",Jefferson,Central Regional Office,Emergency Department,24/7 Emergency Department with 2 -12 hour shifts,0,0,,,,
0377,"River Hospital, Inc.",Jefferson,Central Regional Office,Medical/Surgical,Inpatient Unit (TEAM nursing w/2 -12 hr shifts),2,1,,,,
0377,"River Hospital, Inc.",Jefferson,Central Regional Office,Emergency Department,24/7 Emergency Department,,,,,1,1
0377,"River Hospital, Inc.",Jefferson,Central Regional Office,Medical/Surgical,Inpatient Unit (Team nursing w/2 -12 hr shifts),,,,,1,0.5
0379,Carthage Area Hospital Inc,Jefferson,Central Regional Office,Emergency Department,9 ER beds + 4 fast track,0,0,,,,
0379,Carthage Area Hospital Inc,Jefferson,Central Regional Office,Medical/Surgical,"Inpatient unit, 20 beds available, acute & swing pts,
surgical extends, 1st floor",2,0.08,2,0.8,2,0.8
0379,Carthage Area Hospital Inc,Jefferson,Central Regional Office,Emergency Department,9 ER beds + 3/4,,,0,0,0,0
0383,Lewis County General Hospital,Lewis,Central Regional Office,Critical Care,"Critical care is provided in rooms 1-5 - monitored
beds.",0,0,,,,
0383,Lewis County General Hospital,Lewis,Central Regional Office,Emergency Department,"10 bed level ll providing 24/7 care to adult and
pediatric.",0,0,0,0,0,0
